Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock
05-12-2018,41.24761159,42.2215812,40.90672371,40.95542145,26485,0,0,20MICRONS.NS
06-12-2018,41.15021703,41.88069425,40.12754965,41.53980637,20233,0,0,20MICRONS.NS
07-12-2018,41.49110696,42.27028568,40.90672664,41.68590164,17623,0,0,20MICRONS.NS
10-12-2018,41.68589894,41.68589894,40.3223437,40.71192932,15730,0,0,20MICRONS.NS
11-12-2018,39.59186813,42.12418776,39.54316667,41.88069534,28544,0,0,20MICRONS.NS
12-12-2018,42.36768028,43.58514236,41.44240836,42.41637802,41633,0,0,20MICRONS.NS
13-12-2018,42.41637596,43.34164783,41.88069341,42.27028275,23621,0,0,20MICRONS.NS
14-12-2018,42.75726882,42.75726882,41.58850451,41.83199692,15251,0,0,20MICRONS.NS
17-12-2018,41.83199789,42.36768047,41.29631532,41.63720322,12479,0,0,20MICRONS.NS
18-12-2018,41.63720225,41.88069466,40.90672501,41.83199692,17737,0,0,20MICRONS.NS
19-12-2018,41.831998,43.34165024,41.68590106,42.17288589,27434,0,0,20MICRONS.NS
20-12-2018,42.12418678,42.75726853,41.7832989,42.07548904,15890,0,0,20MICRONS.NS
21-12-2018,42.70856725,42.70856725,40.95542264,41.29631424,22235,0,0,20MICRONS.NS
24-12-2018,41.29631431,42.02679154,40.41974014,40.51713562,28802,0,0,20MICRONS.NS
26-12-2018,40.66323158,41.68589894,40.3223437,40.71192932,12075,0,0,20MICRONS.NS
27-12-2018,41.44240803,41.44240803,40.66323305,40.80932999,8160,0,0,20MICRONS.NS
28-12-2018,41.10152054,41.53980763,40.71193119,41.10152054,12191,0,0,20MICRONS.NS
31-12-2018,41.10152054,41.63720311,40.41974103,41.10152054,28399,0,0,20MICRONS.NS
01-01-2019,40.95542205,43.58514079,40.61453417,43.09815598,77060,0,0,20MICRONS.NS
02-01-2019,44.31561901,44.75390609,42.65986986,42.90336227,164131,0,0,20MICRONS.NS
03-01-2019,42.90336146,42.9520592,41.97808957,42.31898117,15741,0,0,20MICRONS.NS
04-01-2019,42.36768106,42.75727042,41.05282348,41.15021896,31692,0,0,20MICRONS.NS
07-01-2019,41.44240717,42.31898133,40.90672462,41.53980637,28212,0,0,20MICRONS.NS
08-01-2019,41.68590125,42.22158383,41.24761415,41.39371109,11192,0,0,20MICRONS.NS
09-01-2019,41.9780888,41.9780888,40.71192904,40.95542145,14203,0,0,20MICRONS.NS
10-01-2019,40.46843906,41.39371099,40.46843906,40.85802841,13943,0,0,20MICRONS.NS
11-01-2019,41.19891483,41.88069431,39.93275504,40.76062775,13717,0,0,20MICRONS.NS
14-01-2019,41.58850417,41.58850417,40.17624745,40.76062775,15544,0,0,20MICRONS.NS
15-01-2019,40.90672468,41.73459738,40.27364293,40.76062775,14841,0,0,20MICRONS.NS
16-01-2019,41.24761117,41.68589824,40.61453316,40.6632309,13524,0,0,20MICRONS.NS
17-01-2019,40.71192891,41.10151824,40.32234329,40.41973877,9321,0,0,20MICRONS.NS
18-01-2019,40.12755145,41.05282338,40.12755145,40.61453629,7469,0,0,20MICRONS.NS
21-01-2019,41.05282149,41.05282149,39.93275492,40.22494507,18473,0,0,20MICRONS.NS
22-01-2019,39.98145184,40.32234344,39.4457693,39.64056396,4626,0,0,20MICRONS.NS
23-01-2019,39.93275383,40.17624623,39.44576903,39.88405609,18204,0,0,20MICRONS.NS
24-01-2019,40.22494611,40.22494611,38.56919695,38.71529388,17041,0,0,20MICRONS.NS
25-01-2019,39.3483733,39.3483733,37.10824025,38.03351212,24253,0,0,20MICRONS.NS
28-01-2019,37.59522518,37.59522518,35.5498905,35.93947983,22187,0,0,20MICRONS.NS
29-01-2019,36.28036893,37.25433856,35.25770155,36.81605148,19630,0,0,20MICRONS.NS
30-01-2019,36.96214745,38.17960946,36.47516264,37.01084518,15054,0,0,20MICRONS.NS
31-01-2019,37.01084702,37.98481668,35.69598947,36.0855751,31586,0,0,20MICRONS.NS
01-02-2019,36.91344971,37.88741932,35.79338317,37.01084518,21920,0,0,20MICRONS.NS
04-02-2019,36.96214731,37.40043438,36.32906558,36.47516251,15667,0,0,20MICRONS.NS
05-02-2019,36.47516416,38.61789814,36.08557482,36.32906723,8287,0,0,20MICRONS.NS
06-02-2019,36.9134489,37.25433677,35.45249452,35.64728546,13569,0,0,20MICRONS.NS
07-02-2019,36.28037047,38.37440676,35.35509853,36.13427353,34793,0,0,20MICRONS.NS
08-02-2019,36.57255899,36.57255899,34.62461972,34.96551132,17566,0,0,20MICRONS.NS
11-02-2019,34.96551025,34.96551025,31.45921745,32.53058624,24889,0,0,20MICRONS.NS
12-02-2019,31.65401333,33.06627006,31.65401333,32.09230042,17334,0,0,20MICRONS.NS
14-02-2019,33.11496832,33.26106525,32.62798349,32.92017365,21424,0,0,20MICRONS.NS
15-02-2019,33.1149696,33.1149696,32.38449233,32.48188782,18361,0,0,20MICRONS.NS
18-02-2019,32.14099895,33.11496861,32.14099895,32.67668152,10464,0,0,20MICRONS.NS
19-02-2019,32.96887042,33.21236282,32.62798253,33.11496735,47638,0,0,20MICRONS.NS
20-02-2019,33.4558572,35.54989351,32.38449203,34.04024124,43426,0,0,20MICRONS.NS
21-02-2019,33.11496747,34.62461966,33.11496747,33.65065002,7489,0,0,20MICRONS.NS
22-02-2019,33.60195375,34.18633407,33.11496892,33.74805069,13658,0,0,20MICRONS.NS
25-02-2019,34.28373184,35.25770147,33.60195235,34.96551132,33738,0,0,20MICRONS.NS
26-02-2019,33.99154175,34.96551138,33.60195241,34.1863327,19975,0,0,20MICRONS.NS
27-02-2019,34.62462007,35.40379504,33.60195269,33.94284058,18721,0,0,20MICRONS.NS
28-02-2019,33.84544618,36.13427343,32.72537957,35.59859085,33627,0,0,20MICRONS.NS
01-03-2019,36.32906667,37.01084615,36.134272,36.81605148,30685,0,0,20MICRONS.NS
05-03-2019,37.40043398,38.95878385,36.86474773,38.81268692,32809,0,0,20MICRONS.NS
06-03-2019,39.34837547,40.37104286,38.71529371,39.49446869,38445,0,0,20MICRONS.NS
07-03-2019,40.32234489,40.32234489,37.98481625,38.42310333,20465,0,0,20MICRONS.NS
08-03-2019,37.98481671,39.05618185,37.10824253,37.4004364,30713,0,0,20MICRONS.NS
11-03-2019,36.71865504,38.76398973,36.71865504,38.32570267,14544,0,0,20MICRONS.NS
12-03-2019,38.86138893,39.49446694,37.98481479,38.32570267,34833,0,0,20MICRONS.NS
13-03-2019,38.03351212,38.91008624,37.6439265,38.03351212,16509,0,0,20MICRONS.NS
14-03-2019,38.47180165,38.95878648,37.49783199,37.93611908,23869,0,0,20MICRONS.NS
15-03-2019,38.47180264,38.47180264,37.25434053,37.74132538,50883,0,0,20MICRONS.NS
18-03-2019,38.71529507,39.93275717,37.01084811,37.74132538,170693,0,0,20MICRONS.NS
19-03-2019,38.08221145,39.20227802,37.93611823,38.66659546,57591,0,0,20MICRONS.NS
20-03-2019,38.03351267,38.95878455,37.49783012,37.54652786,26351,0,0,20MICRONS.NS
22-03-2019,38.08221041,38.27700507,37.20563998,37.54652786,19376,0,0,20MICRONS.NS
25-03-2019,36.23167038,37.49783013,36.03687571,36.23167038,20326,0,0,20MICRONS.NS
26-03-2019,35.793386,38.08221328,35.793386,37.74132538,29687,0,0,20MICRONS.NS
27-03-2019,37.25433944,38.47180151,33.11496839,36.0855751,111782,0,0,20MICRONS.NS
28-03-2019,36.52385984,37.79001957,36.03687504,37.49782944,38303,0,0,20MICRONS.NS
01-04-2019,38.42310182,39.4944669,37.05954288,39.10488129,70139,0,0,20MICRONS.NS
02-04-2019,39.10488353,39.25097675,38.22830934,38.47180176,20565,0,0,20MICRONS.NS
03-04-2019,38.95878619,39.00748393,37.59522718,38.17961121,6254,0,0,20MICRONS.NS
04-04-2019,38.91008609,38.91008609,37.25433704,37.49782944,9764,0,0,20MICRONS.NS
05-04-2019,38.27700521,38.3744044,37.44913252,38.08221054,8950,0,0,20MICRONS.NS
08-04-2019,37.44913239,38.03351267,37.01084532,37.54652786,22411,0,0,20MICRONS.NS
09-04-2019,37.35173563,37.83872047,37.01084773,37.44913483,11264,0,0,20MICRONS.NS
10-04-2019,37.69262465,37.98481479,36.71865504,37.01084518,22136,0,0,20MICRONS.NS
11-04-2019,37.01084763,37.74132489,36.52386279,36.91345215,12933,0,0,20MICRONS.NS
12-04-2019,36.96214882,37.4004359,36.28036932,37.10824203,12383,0,0,20MICRONS.NS
15-04-2019,37.15694252,37.79002055,37.15694252,37.30303574,21793,0,0,20MICRONS.NS
16-04-2019,37.25434053,38.13091474,36.62125875,37.74132538,28685,0,0,20MICRONS.NS
18-04-2019,37.74132211,38.13091144,37.05954265,37.25433731,12271,0,0,20MICRONS.NS
22-04-2019,37.25433674,37.25433674,36.13427023,36.42646408,14019,0,0,20MICRONS.NS
23-04-2019,36.76735278,37.30303532,36.32906571,37.01084518,14798,0,0,20MICRONS.NS
24-04-2019,37.49782999,37.64392692,36.23167024,37.01084518,19384,0,0,20MICRONS.NS
25-04-2019,37.01084773,37.69262725,36.37776595,37.44913483,15352,0,0,20MICRONS.NS
26-04-2019,37.01084763,37.54653021,36.76735521,36.91345215,27367,0,0,20MICRONS.NS
30-04-2019,36.28037047,37.2056424,35.59859095,36.13427353,17082,0,0,20MICRONS.NS
02-05-2019,37.15694252,38.47180002,36.13427145,37.30303574,38220,0,0,20MICRONS.NS
03-05-2019,37.88742131,37.88742131,36.28036989,36.62125778,31966,0,0,20MICRONS.NS
06-05-2019,37.01084673,37.01084673,36.28036949,36.32906723,11117,0,0,20MICRONS.NS
07-05-2019,36.71865617,36.76735391,35.69598879,36.03687668,17100,0,0,20MICRONS.NS
08-05-2019,36.42646781,36.42646781,34.38112924,34.57592392,19122,0,0,20MICRONS.NS
09-05-2019,34.28373366,35.25770335,33.84544656,34.04024124,24359,0,0,20MICRONS.NS
10-05-2019,34.6733157,34.6733157,33.60195064,33.7967453,14859,0,0,20MICRONS.NS
13-05-2019,34.28373387,34.28373387,32.92017482,33.26106644,20322,0,0,20MICRONS.NS
14-05-2019,33.3097627,33.60195286,32.48188627,33.16366577,15383,0,0,20MICRONS.NS
15-05-2019,33.40715917,33.74805078,32.92017433,32.96887207,18786,0,0,20MICRONS.NS
16-05-2019,33.11496813,33.11496813,31.41052124,31.45921898,51467,0,0,20MICRONS.NS
17-05-2019,31.84880812,33.84544515,31.55661797,32.62798309,16271,0,0,20MICRONS.NS
20-05-2019,33.69934654,35.74468492,33.11496627,35.40379333,25819,0,0,20MICRONS.NS
21-05-2019,35.45249803,36.03687835,33.50455866,34.04024124,19787,0,0,20MICRONS.NS
22-05-2019,34.6733192,35.64728889,33.84544646,35.35509872,20884,0,0,20MICRONS.NS
23-05-2019,36.91345125,37.74132397,36.03687708,36.32906723,75010,0,0,20MICRONS.NS
24-05-2019,37.01084633,40.80932941,36.52386151,38.66659546,66155,0,0,20MICRONS.NS
27-05-2019,40.80933096,40.80933096,38.95878709,40.61453629,78026,0,0,20MICRONS.NS
28-05-2019,41.29631347,41.34501121,39.64056437,39.93275452,31497,0,0,20MICRONS.NS
29-05-2019,40.9067244,43.00076058,40.12754944,41.00411987,563151,0,0,20MICRONS.NS
30-05-2019,42.22158342,42.70856825,40.80933038,41.10152054,106230,0,0,20MICRONS.NS
31-05-2019,41.68590113,41.68590113,39.20227922,39.54316711,58256,0,0,20MICRONS.NS
03-06-2019,38.71529251,39.2996728,38.03351303,38.61789703,32623,0,0,20MICRONS.NS
04-06-2019,38.9100869,39.64056411,38.03351276,38.86138916,38760,0,0,20MICRONS.NS
06-06-2019,38.95878483,38.95878483,36.52386078,37.30303574,34343,0,0,20MICRONS.NS
07-06-2019,37.9848165,37.9848165,36.42646654,36.86474991,13853,0,0,20MICRONS.NS
10-06-2019,36.52386134,37.88742031,36.4751636,36.81605148,20994,0,0,20MICRONS.NS
11-06-2019,37.01084462,37.01084462,35.93947956,36.18297195,30837,0,0,20MICRONS.NS
12-06-2019,36.13427175,36.42646561,35.45249598,35.74468613,31915,0,0,20MICRONS.NS
13-06-2019,36.37776585,36.37776585,35.20900521,35.59859085,15882,0,0,20MICRONS.NS
14-06-2019,35.54989054,35.9881776,34.86811107,35.16030121,25090,0,0,20MICRONS.NS
17-06-2019,34.52722608,35.54989351,33.4558572,34.04024124,26889,0,0,20MICRONS.NS
18-06-2019,34.08893717,35.54989162,34.08893717,34.96551132,22499,0,0,20MICRONS.NS
19-06-2019,36.03687607,36.03687607,33.65064975,33.89414215,27398,0,0,20MICRONS.NS
20-06-2019,33.35845879,34.96551012,32.67667933,34.62461853,20052,0,0,20MICRONS.NS
21-06-2019,34.96551288,36.28037046,33.74805079,34.28373337,19796,0,0,20MICRONS.NS
24-06-2019,34.28373106,35.54989082,34.0889364,34.91680908,11223,0,0,20MICRONS.NS
25-06-2019,34.86811253,35.7446867,34.08893756,35.25770187,16948,0,0,20MICRONS.NS
26-06-2019,35.3063981,36.42646463,32.57928396,35.93947983,19502,0,0,20MICRONS.NS
27-06-2019,36.62125767,36.62125767,35.54989253,36.0855751,29459,0,0,20MICRONS.NS
28-06-2019,35.59859027,36.52386219,35.54989253,36.0855751,9588,0,0,20MICRONS.NS
01-07-2019,36.52385983,36.96214689,35.59858797,36.18297195,11849,0,0,20MICRONS.NS
02-07-2019,35.84208229,36.52386179,35.5011944,35.79338455,7301,0,0,20MICRONS.NS
03-07-2019,35.40379435,39.3483743,34.57592166,37.83871841,61882,0,0,20MICRONS.NS
04-07-2019,38.95878678,38.95878678,36.71865728,37.69262695,18059,0,0,20MICRONS.NS
05-07-2019,39.25097618,39.25097618,36.08557482,36.32906723,25464,0,0,20MICRONS.NS
08-07-2019,36.4751624,39.05617962,34.38112627,35.16030121,49705,0,0,20MICRONS.NS
09-07-2019,36.86475068,36.86475068,35.25770295,35.59859085,11739,0,0,20MICRONS.NS
10-07-2019,36.37776503,36.91345131,33.30976286,35.01420975,55438,0,0,20MICRONS.NS
11-07-2019,36.37776293,36.71865452,35.1116032,35.40379333,18495,0,0,20MICRONS.NS
12-07-2019,34.81941424,36.52386109,34.23503394,35.74468613,26736,0,0,20MICRONS.NS
15-07-2019,36.76735254,36.76735254,34.72201786,35.16030121,23376,0,0,20MICRONS.NS
16-07-2019,36.52386197,36.91345131,34.18633331,35.01420975,24582,0,0,20MICRONS.NS
17-07-2019,35.93948166,36.03687714,34.81941507,35.01420975,12862,0,0,20MICRONS.NS
18-07-2019,34.47852786,35.35509833,34.47852786,35.06290817,4979,0,0,20MICRONS.NS
19-07-2019,35.45249672,35.45249672,34.33243014,34.47852707,8844,0,0,20MICRONS.NS
22-07-2019,35.50119423,35.50119423,32.67668078,33.94284058,16890,0,0,20MICRONS.NS
23-07-2019,33.40715833,35.50119457,33.3584606,35.01420975,12831,0,0,20MICRONS.NS
24-07-2019,35.45249683,35.9881794,34.28373251,35.01420975,19014,0,0,20MICRONS.NS
25-07-2019,34.42982511,35.54989168,33.84544482,34.1863327,5732,0,0,20MICRONS.NS
26-07-2019,34.96551219,34.96551219,33.79674785,34.23503494,7698,0,0,20MICRONS.NS
29-07-2019,33.50455837,34.77071821,33.26106595,34.28373337,14326,0,0,20MICRONS.NS
30-07-2019,35.01421031,35.01421031,33.11496872,33.2123642,20819,0,0,20MICRONS.NS
31-07-2019,33.11496832,33.69934863,32.67668123,32.92017365,13555,0,0,20MICRONS.NS
01-08-2019,32.92017492,32.96887266,32.23839539,32.48188782,6105,0,0,20MICRONS.NS
02-08-2019,32.48188684,33.50455796,31.70271185,32.67668152,36902,0,0,20MICRONS.NS
05-08-2019,33.11496741,34.42982492,31.16702815,31.41052055,15455,0,0,20MICRONS.NS
06-08-2019,32.433189,32.48188674,31.84880868,32.14099884,15145,0,0,20MICRONS.NS
07-08-2019,32.92017283,33.26106444,31.41052065,32.33579254,14878,0,0,20MICRONS.NS
08-08-2019,32.14099692,36.9621472,31.60531438,33.84544373,66098,0,0,20MICRONS.NS
09-08-2019,34.77071637,35.64728681,33.89414222,35.20900345,23635,0,0,20MICRONS.NS
13-08-2019,35.98817863,37.010846,33.11496747,33.65065002,104852,0,0,20MICRONS.NS
14-08-2019,34.86811236,34.86811236,32.87147534,33.4071579,44006,0,0,20MICRONS.NS
16-08-2019,33.40715977,33.40715977,32.23839539,32.48188782,25010,0,0,20MICRONS.NS
19-08-2019,33.65065043,34.72201926,33.21236334,33.94284058,38618,0,0,20MICRONS.NS
20-08-2019,34.18633467,34.47852855,32.23839529,33.26106644,17177,0,0,20MICRONS.NS
21-08-2019,33.1149678,33.65065035,31.65401333,32.09230042,20773,0,0,20MICRONS.NS
22-08-2019,32.09230062,32.72537866,30.04696399,30.9235363,57976,0,0,20MICRONS.NS
23-08-2019,30.19305867,31.84880779,29.90086852,30.63134575,29218,0,0,20MICRONS.NS
26-08-2019,31.16702911,32.09230103,30.09566212,31.21572685,32914,0,0,20MICRONS.NS
27-08-2019,31.21572692,33.89414349,30.53394927,32.14099884,69890,0,0,20MICRONS.NS
28-08-2019,31.70271135,33.01757261,31.65401362,31.84880829,34199,0,0,20MICRONS.NS
29-08-2019,32.82277788,34.91681039,31.31312567,33.16366577,101970,0,0,20MICRONS.NS
30-08-2019,33.16366537,33.69934792,32.67668055,32.87147522,10045,0,0,20MICRONS.NS
03-09-2019,32.14099719,32.53058652,31.65401238,32.28709412,16196,0,0,20MICRONS.NS
04-09-2019,32.14099952,33.30976389,32.14099952,32.18969727,8787,0,0,20MICRONS.NS
05-09-2019,32.14099692,33.45585439,32.14099692,32.53058624,37109,0,0,20MICRONS.NS
06-09-2019,33.11496624,34.0402381,32.33579131,32.77407837,33307,0,0,20MICRONS.NS
09-09-2019,33.21236323,34.08893739,32.53058745,33.4071579,27719,0,0,20MICRONS.NS
11-09-2019,33.99154025,35.84208025,33.65064867,34.86811066,94929,0,0,20MICRONS.NS
12-09-2019,35.79338431,35.79338431,33.6993481,34.7220192,24181,0,0,20MICRONS.NS
13-09-2019,34.72201849,36.81605095,34.72201849,35.98817825,73823,0,0,20MICRONS.NS
16-09-2019,36.03687558,36.03687558,35.11160371,35.6959877,22362,0,0,20MICRONS.NS
17-09-2019,36.66995765,36.66995765,34.478526,34.67331696,39544,0,0,20MICRONS.NS
18-09-2019,35.45249464,35.45249464,34.08893573,34.86811066,17255,0,0,20MICRONS.NS
19-09-2019,34.86811219,35.06290686,33.94284029,34.1863327,12532,0,0,20MICRONS.NS
20-09-2019,35.54989064,37.54652759,34.08893623,36.47516251,94851,0,0,20MICRONS.NS
23-09-2019,37.01084644,37.79002141,36.37776468,36.57255936,29098,0,0,20MICRONS.NS
24-09-2019,37.44913352,37.44913352,36.52386162,36.57255936,20502,0,0,20MICRONS.NS
25-09-2019,36.52385997,37.05954251,36.52385997,36.71865463,29528,0,0,20MICRONS.NS
26-09-2019,36.81605204,39.44577084,36.62125736,38.95878601,108719,0,0,20MICRONS.NS
27-09-2019,39.59186691,40.90672443,37.98481554,39.68926239,92366,0,0,20MICRONS.NS
30-09-2019,39.93275636,40.51713668,38.81268976,39.00748444,67628,0,0,20MICRONS.NS
01-10-2019,38.8613915,39.88405891,36.13427344,36.91345215,29683,0,0,20MICRONS.NS
03-10-2019,37.93611987,37.93611987,36.03687824,36.66996002,24437,0,0,20MICRONS.NS
04-10-2019,37.49783012,40.71192911,36.62125599,37.54652786,45772,0,0,20MICRONS.NS
07-10-2019,37.83872077,38.95878739,37.05954576,37.2056427,32552,0,0,20MICRONS.NS
09-10-2019,37.98481613,38.71529337,37.01084649,37.88742065,33681,0,0,20MICRONS.NS
10-10-2019,37.25433897,38.32570409,36.66995867,37.10824203,17434,0,0,20MICRONS.NS
11-10-2019,37.98481451,38.27700465,36.57255785,37.25433731,19035,0,0,20MICRONS.NS
14-10-2019,37.01084587,38.47180031,36.86474894,37.05954361,35859,0,0,20MICRONS.NS
15-10-2019,37.79002083,37.79002083,36.71865573,37.05954361,14693,0,0,20MICRONS.NS
16-10-2019,37.05954458,37.88742102,36.57255976,36.86474991,16738,0,0,20MICRONS.NS
17-10-2019,37.0108445,37.98481409,36.62125517,36.96214676,15825,0,0,20MICRONS.NS
18-10-2019,37.54652991,37.64392911,36.9621496,37.15694427,13667,0,0,20MICRONS.NS
22-10-2019,36.86474812,37.93611692,36.13427091,36.47516251,22434,0,0,20MICRONS.NS
23-10-2019,36.13427284,36.91345154,36.03687736,36.0855751,13018,0,0,20MICRONS.NS
24-10-2019,36.13427078,36.57255784,35.5498905,35.93947983,7191,0,0,20MICRONS.NS
25-10-2019,36.57255869,37.05954351,35.16030199,35.20900345,59862,0,0,20MICRONS.NS
29-10-2019,35.30639973,36.71865646,35.30639973,35.79338455,45009,0,0,20MICRONS.NS
30-10-2019,36.03687747,37.44913422,35.45249716,36.62125778,79468,0,0,20MICRONS.NS
31-10-2019,37.49783109,38.37440525,36.9134508,37.35173416,59741,0,0,20MICRONS.NS
01-11-2019,37.79001971,37.88741889,36.32906531,36.71865463,39480,0,0,20MICRONS.NS
04-11-2019,37.30303758,37.59522774,36.32906792,36.37776566,30798,0,0,20MICRONS.NS
05-11-2019,36.08557589,38.22830992,36.08557589,37.9848175,169093,0,0,20MICRONS.NS
06-11-2019,39.93275676,39.93275676,37.20564241,37.44913483,329396,0,0,20MICRONS.NS
07-11-2019,38.08220985,38.71529158,37.59522505,38.03351212,66392,0,0,20MICRONS.NS
08-11-2019,37.44913482,37.44913482,35.69599015,36.13427353,101367,0,0,20MICRONS.NS
11-11-2019,36.47516265,36.62125586,35.35509611,35.6959877,25870,0,0,20MICRONS.NS
13-11-2019,35.69598798,36.86474855,35.16030172,35.45249557,31886,0,0,20MICRONS.NS
14-11-2019,35.64728709,35.8907795,34.86811213,34.96551132,24275,0,0,20MICRONS.NS
15-11-2019,34.67331774,35.30639949,34.62462,34.7220192,18102,0,0,20MICRONS.NS
18-11-2019,34.18633258,34.57592192,33.30976214,33.65065002,43425,0,0,20MICRONS.NS
19-11-2019,33.9915422,34.38112783,32.62798321,33.16366577,45243,0,0,20MICRONS.NS
20-11-2019,33.16366637,34.0889383,33.16366637,33.99154282,15616,0,0,20MICRONS.NS
21-11-2019,34.28373164,34.28373164,32.18969546,33.11496735,37922,0,0,20MICRONS.NS
22-11-2019,33.84544318,33.84544318,31.99489948,32.23839188,48791,0,0,20MICRONS.NS
25-11-2019,33.06626989,33.3097623,32.3844904,32.87147522,18473,0,0,20MICRONS.NS
26-11-2019,34.04024024,34.08893798,32.72537897,32.92017365,20516,0,0,20MICRONS.NS
27-11-2019,32.72537908,34.08893809,32.72537908,33.45585632,61280,0,0,20MICRONS.NS
28-11-2019,33.74805049,33.74805049,33.06627098,33.2123642,25836,0,0,20MICRONS.NS
29-11-2019,32.96887167,33.50455796,32.5305883,32.67668152,37909,0,0,20MICRONS.NS
02-12-2019,33.01757244,33.35846033,32.2870952,32.62798309,23479,0,0,20MICRONS.NS
03-12-2019,33.01757412,33.01757412,32.18969765,32.48188782,10724,0,0,20MICRONS.NS
04-12-2019,32.5305868,33.26106401,31.21572558,32.04360199,39382,0,0,20MICRONS.NS
05-12-2019,32.33579311,32.87147568,31.70271135,31.84880829,15464,0,0,20MICRONS.NS
06-12-2019,32.62798301,32.62798301,31.45921869,31.70271111,14291,0,0,20MICRONS.NS
09-12-2019,32.53058656,32.53058656,31.26442309,31.5079155,9555,0,0,20MICRONS.NS
10-12-2019,32.09229978,32.14099752,30.97223323,31.26442337,31818,0,0,20MICRONS.NS
11-12-2019,31.21572588,31.55661748,30.8261384,31.41052055,20018,0,0,20MICRONS.NS
12-12-2019,30.97223323,31.75140818,30.87483775,31.26442337,11755,0,0,20MICRONS.NS
13-12-2019,31.55661806,31.55661806,30.68004389,30.9235363,19111,0,0,20MICRONS.NS
16-12-2019,30.92353602,31.41052084,30.92353602,31.16702843,9268,0,0,20MICRONS.NS
17-12-2019,31.41052133,31.45921907,30.77744142,31.06963158,15159,0,0,20MICRONS.NS
18-12-2019,31.16702891,31.36182359,30.9235365,31.06963158,13814,0,0,20MICRONS.NS
19-12-2019,31.16702883,31.80011059,30.92353641,31.45921898,13320,0,0,20MICRONS.NS
20-12-2019,32.62798272,32.62798272,31.55661761,31.94620323,16550,0,0,20MICRONS.NS
23-12-2019,32.09230004,32.28709471,31.26442362,31.41052055,13077,0,0,20MICRONS.NS
24-12-2019,31.16702815,32.14099778,30.53394826,31.41052055,29280,0,0,20MICRONS.NS
26-12-2019,31.60531591,31.60531591,31.02093375,31.45921898,5362,0,0,20MICRONS.NS
27-12-2019,31.6540139,31.80011084,31.16702907,31.60531616,12999,0,0,20MICRONS.NS
30-12-2019,31.94620174,32.43318654,31.26442229,32.23839188,23347,0,0,20MICRONS.NS
31-12-2019,32.72537966,36.4264674,32.23839482,34.28373337,242285,0,0,20MICRONS.NS
01-01-2020,35.06290532,35.84208025,34.33242812,34.86811066,49077,0,0,20MICRONS.NS
02-01-2020,35.06290559,35.25770026,34.18633147,34.62461853,25846,0,0,20MICRONS.NS
03-01-2020,34.91680923,34.91680923,34.0402388,34.13763428,12358,0,0,20MICRONS.NS
06-01-2020,34.57592199,34.57592199,31.36182294,31.94620323,42082,0,0,20MICRONS.NS
07-01-2020,31.50791612,33.89414247,31.50791612,32.33579254,24770,0,0,20MICRONS.NS
08-01-2020,32.14099844,32.53058779,31.45921894,31.84880829,25706,0,0,20MICRONS.NS
09-01-2020,32.33579158,33.11496652,32.23839239,32.53058624,19395,0,0,20MICRONS.NS
10-01-2020,32.57928519,33.99154191,32.57928519,33.4071579,30558,0,0,20MICRONS.NS
13-01-2020,33.99154169,35.93948096,32.43318805,34.96551132,55975,0,0,20MICRONS.NS
14-01-2020,34.91681192,35.93948306,34.28373385,35.1116066,42338,0,0,20MICRONS.NS
15-01-2020,35.84208387,35.84208387,34.57592401,35.1116066,17254,0,0,20MICRONS.NS
16-01-2020,34.38112613,35.54989039,33.60195119,34.62461853,28097,0,0,20MICRONS.NS
17-01-2020,35.30639856,35.30639856,33.89414187,34.13763428,33478,0,0,20MICRONS.NS
20-01-2020,33.84544567,35.06290775,33.3097631,33.45585632,22341,0,0,20MICRONS.NS
21-01-2020,33.45585495,34.5759215,32.43318759,33.35845947,18479,0,0,20MICRONS.NS
22-01-2020,34.23503449,34.42982545,32.48188616,32.62798309,34294,0,0,20MICRONS.NS
23-01-2020,32.96887001,33.3097616,32.53058665,32.82277679,10578,0,0,20MICRONS.NS
24-01-2020,32.57928572,37.01084691,32.57928572,35.54989243,201248,0,0,20MICRONS.NS
27-01-2020,36.66995789,36.66995789,35.06290652,35.20900345,40850,0,0,20MICRONS.NS
28-01-2020,35.59859075,35.9881801,34.23503544,35.06290817,41787,0,0,20MICRONS.NS
29-01-2020,35.06290767,35.35509782,34.08893801,34.23503494,12632,0,0,20MICRONS.NS
30-01-2020,34.6733157,35.06290502,33.21236132,33.7967453,22212,0,0,20MICRONS.NS
31-01-2020,34.0889383,34.91681103,33.79674814,33.99154282,23186,0,0,20MICRONS.NS
03-02-2020,33.60195091,33.94283878,32.62798132,33.55325317,13398,0,0,20MICRONS.NS
04-02-2020,33.79674667,34.57592163,33.1149672,33.89414215,19419,0,0,20MICRONS.NS
05-02-2020,34.28373297,34.28373297,33.30976331,33.99154282,37037,0,0,20MICRONS.NS
06-02-2020,33.45585564,34.81941462,32.62798293,33.4071579,26322,0,0,20MICRONS.NS
07-02-2020,34.04024145,34.08893919,32.67668239,33.26106644,34810,0,0,20MICRONS.NS
10-02-2020,33.55325611,34.81941594,32.87147659,32.96887207,21994,0,0,20MICRONS.NS
11-02-2020,33.40715818,34.33243009,32.28709532,33.16366577,29870,0,0,20MICRONS.NS
12-02-2020,32.43318732,34.77071588,32.43318732,33.6019516,70278,0,0,20MICRONS.NS
